iso_country,iata_code,city_ascii,population
BR,QIQ,Rio Claro,199961
BR,QIQ,Rio Claro,
BR,QIQ,Rio Claro,17826
BR,REZ,Resende,125214
BR,REZ,Resende,11364
BR,0,Ubarana,5910
BR,UBT,Ubatuba,86392
BR,ITP,Itaperuna,95841
BR,QGS,Alagoinhas,154495
BR,VOT,Votuporanga,91278
BR,0,Pontal,45978
BR,QGB,Limeira,296440
EC,ATF,Ambato,165185
EC,CUE,Cuenca,329928
EC,CUE,Cuenca,53988
EC,CUE,Cuenca,36235
EC,GYE,Guayaquil,2723665
EC,IBB,Isabela,64516
EC,IBB,Isabela,10052
EC,JIP,Jipijapa,40232
EC,LTX,Latacunga,63842
EC,XMS,Macas,18984
EC,MCH,Machala,231260
EC,MEC,Manta,217553
EC,PVO,Portoviejo,206682
EC,UIO,Quito,2011388
FK,PSY,Stanley,2213
FK,PSY,Stanley,15314
FK,PSY,Stanley,9038
PY,AGT,Ciudad del Este,320782
PY,FLM,Filadelfia,18210
PY,FLM,Filadelfia,17583
PY,PIL,Pilar,32810
PY,PIL,Pilar,81120
PY,PIL,Pilar,75793
PY,PIL,Pilar,47100
PY,PIL,Pilar,46239
PY,PIL,Pilar,35295
PY,PIL,Pilar,28693
PY,PIL,Pilar,12506
PY,PIL,Pilar,10374
PY,PIL,Pilar,10146
PY,PJC,Pedro Juan Caballero,115583
BR,LVR,Lucas do Rio Verde,59436
BR,FRC,Franca,342112
CO,ARO,Arboletes,44560
CO,JUO,Jurado,2351
CO,PCC,Puerto Rico,33701
CO,SQF,Solano,65287
CO,SQF,Solano,25546
CO,EUO,Paratebueno,7835
CO,TAU,Tauramena,27178
CO,AYC,Ayacucho,180766
CO,AYC,Ayacucho,17364
PE,AYP,Ayacucho,180766
PE,AYP,Ayacucho,17364
CO,AYA,Ayapel,47247
CO,URI,Uribe,8180
CO,ECR,El Charco,42525
CO,MQR,Mosquera,91282
CO,AZT,Zapatoca,8762
CO,LPE,La Primavera,17626
CO,AFI,Amalfi,22714
CO,AFI,Amalfi,5102
CO,ADN,Andes,43269
CO,AXM,Armenia,301226
CO,AXM,Armenia,34912
CO,NAR,Armenia,301226
CO,NAR,Armenia,34912
CO,ELB,El Banco,55530
CO,BGA,Bucaramanga,581130
CO,BAQ,Barranquilla,1274250
CO,BUN,Buenaventura,423927
CO,COG,Condoto,14660
CO,CTG,Cartagena,1036412
CO,CTG,Cartagena,216365
CO,CTG,Cartagena,22738
CO,CLO,Cali,2471474
CO,CIM,Cimitarra,49593
CO,TCO,Tumaco,86713
CO,EBG,El Bagre,51862
CO,EJA,Barrancabermeja,210729
CO,FLA,Florencia,143871
CO,FLA,Florencia,21150
CO,GIR,Girardot,129834
CO,CRC,Cartago,134827
CO,CRC,Cartago,22775
CO,GPI,Guapi,13853
CO,CPL,Chaparral,47397
CO,CPL,Chaparral,14437
CO,IPI,Ipiales,109116
CO,APO,Carepa,47932
CO,LET,Leticia,32450
CO,MZL,Manizales,434403
CO,NCI,Necocli,69090
CO,NVA,Neiva,353033
CO,ORC,Orocue,8460
CO,OTU,Remedios,45621
CO,OTU,Remedios,32057
CO,PEI,Pereira,590554
CO,PTX,Pitalito,133205
CO,PLT,Plato,61856
CO,PAL,La Dorada,72925
CO,PAL,La Dorada,28982
CO,PBE,Puerto Berrio,39314
CO,PSO,Pasto,382236
CO,RCH,Riohacha,167865
CO,SSL,Santa Rosalia,14357
MX,SRL,Santa Rosalia,14357
CO,SMR,Santa Marta,515556
CO,SOX,Sogamoso,114486
CO,SRS,San Marcos,65571
CO,SRS,San Marcos,96664
CO,SRS,San Marcos,76218
CO,SRS,San Marcos,59976
CO,SRS,San Marcos,24000
CO,SRS,San Marcos,14213
CO,TME,Tame,53266
CO,TRB,Turbo,181000
CO,AUC,Arauca,96814
CO,URR,Urrao,47128
CO,VUP,Valledupar,544134
CO,VVC,Villavicencio,527668
BO,APB,Apolo,4189
BO,BJO,Bermejo,28285
BO,CAM,Camiri,33838
BO,CBB,Cochabamba,632013
BO,CIJ,Cobija,46267
BO,MGD,Magdalena,27816
BO,MGD,Magdalena,22643
BO,MGD,Magdalena,3445
BO,ORU,Oruro,264683
BO,ORU,Oruro,246501
BO,RIB,Riberalta,74014
BO,REY,Reyes,7376
BO,SRJ,San Borja,24610
BO,SNG,San Ignacio de Velasco,23569
BO,SRE,Sucre,300000
BO,TJA,Tarija,179528
BO,VAH,Vallegrande,16837
BO,VLM,Villamontes,39800
SR,ABN,Albina,5247
SR,TOT,Totness,1685
SR,MOJ,Moengo,8252
SR,ICK,Nieuw Nickerie,12818
SR,AGI,Wageningen,38774
SR,ORG,Paramaribo,223757
BR,APQ,Arapiraca,233047
BR,AMJ,Almenara,41552
BR,AMJ,Almenara,6254
BR,AIF,Assis,101597
BR,BVM,Belmonte,23759
BR,BVM,Belmonte,6859
BR,0,Boquira,22429
BR,BRA,Barreiras,153918
BR,BSS,Balsas,101456
BR,BMS,Brumado,69255
BR,BQQ,Barra,54188
BR,CTP,Carutapera,22006
BR,CPU,Cururupu,32626
BR,0,Campina Verde,19324
BR,QCH,Colatina,111788
BR,LEP,Leopoldina,53145
BR,DTI,Diamantina,47952
BR,CNV,Canavieiras,33268
BR,0,Formiga,65128
BR,GUZ,Guarapari,121506
BR,GDP,Guadalupe,691931
BR,GDP,Guadalupe,215000
BR,GDP,Guadalupe,7783
BR,GDP,Guadalupe,6631
BR,GDP,Guadalupe,
BR,GDP,Guadalupe,22867
BR,GDP,Guadalupe,10268
BR,GNM,Guanambi,85797
BR,QGP,Garanhuns,136949
BR,ITN,Itabuna,219680
BR,QIG,Iguatu,96495
BR,QIT,Itapetinga,76184
BR,JCM,Jacobina,84811
BR,0,Colinas,39132
BR,QCP,Currais Novos,42652
BR,MTE,Monte Alegre,56391
BR,MTE,Monte Alegre,20685
BR,MVS,Mucuri,41068
BR,NNU,Nanuque,40665
BR,0,Oeiras,172120
BR,0,Oeiras,36329
BR,0,Ouro Fino,31568
BR,PSW,Passos,106290
BR,0,Pastos Bons,18067
BR,PCS,Picos,
BR,PCS,Picos,73414
BR,0,Pompeu,29105
BR,PIV,Pirapora,53368
BR,FLB,Floriano,57690
BR,PDF,Prado,29218
BR,CAU,Caruaru,347088
BR,SFK,Soure,23001
BR,SFK,Soure,19245
BR,0,Monte Carmelo,45772
BR,0,Buritirama,21549
BR,0,Buritirama,14784
BR,BVS,Breves,99080
BR,CMC,Camocim,60158
BR,PHI,Pinheiro,78162
BR,PPY,Pouso Alegre,130615
GF,LDX,Saint-Laurent-du-Maroni,24287
PE,AOP,Andoas,10
PE,MBP,Moyobamba,50073
PE,PCL,Pucallpa,326040
PE,CHM,Chimbote,497875
PE,TGI,Tingo Maria,46191
PE,CIX,Chiclayo,552508
PE,ANS,Andahuaylas,80000
PE,ATA,Anta,14800
PE,ATA,Anta,5739
PE,JAU,Jauja,27560
PE,JUL,Juliaca,291189
PE,CJA,Cajamarca,201329
PE,ILQ,Ilo,66118
PE,TBP,Tumbes,96946
PE,YMS,Yurimaguas,62903
PE,CHH,Chachapoyas,32026
PE,IQT,Iquitos,377609
PE,AQP,Arequipa,1008290
PE,PIO,Pisco,109965
PE,TPP,Tarapoto,240453
PE,TCQ,Tacna,286240
PE,PEM,Puerto Maldonado,85024
PE,PIU,Piura,473025
PE,TYL,Talara,91444
PE,NZC,Nazca,22859
PE,CUZ,Cusco,428450
CN,SQD,Shangrao,6810700
CN,SQJ,Sanming,2580000
US,SRU,Scotts Valley,11757
BR,CZB,Cruz Alta,62821
BR,APU,Apucarana,120919
BR,BNU,Blumenau,361855
BR,0,Bandeirantes,32184
BR,0,Bandeirantes,6783
BR,QCN,Canela,39229
BR,DOU,Dourados,182747
BR,ERM,Erechim,96087
BR,HRZ,Horizontina,19232
BR,ITQ,Itaqui,37489
BR,QCR,Curitibanos,37748
BR,OAL,Cacoal,85893
BR,0,Laguna,46122
BR,LOI,Lontras,10244
BR,ALQ,Alegrete,73028
BR,QMF,Mafra,76685
BR,QMF,Mafra,52912
BR,QGF,Montenegro,59415
BR,QGF,Montenegro,41857
BR,QHV,Novo Hamburgo,238940
BR,0,Nova Prata,22830
BR,APX,Arapongas,104150
BR,PTO,Pato Branco,79011
BR,0,Tanque Novo,17702
BR,0,Mundo Novo,27165
BR,0,Soledade,30044
BR,0,Soledade,14714
BR,UMU,Umuarama,100676
BR,VIA,Videira,47188
BR,QVR,Volta Redonda,262970
BR,0,Pitangueiras,38211
BR,0,Sarandi,60752
BR,0,Sarandi,21285
BR,AAG,Arapoti,25855
BR,PGZ,Ponta Grossa,311611
UY,ATI,Artigas,40658
UY,BUV,Bella Union,19100
UY,CYR,Colonia del Sacramento,26231
UY,DZO,Durazno,34368
UY,PDP,Punta del Este,9277
UY,MLZ,Melo,51830
UY,PDU,Paysandu,76429
UY,RVY,Rivera,64465
UY,STY,Salto,124878
UY,STY,Salto,114171
UY,TAW,Tacuarembo,54755
UY,TYT,Treinta y Tres,25477
PG,SUZ,Suria,5923
VE,AGV,Acarigua,195637
VE,AAO,Anaco,162704
VE,LPJ,Guayabal,11490
VE,BNS,Barinas,284289
VE,BRM,Barquisimeto,1059092
VE,MYC,Maracay,407109
VE,ZRZ,Zaraza,62027
VE,ZRZ,Zaraza,62027
VE,VCR,Carora,112600
VE,CZE,Coro,284266
VE,EOR,Bolivar,11067
VE,GUQ,Guanare,192644
VE,MAR,Maracaibo,1551539
VE,CCS,Caracas,1943901
VE,CBS,Cabimas,351735
VE,PYH,Puerto Ayacucho,80000
VE,SOM,El Tigre,213524
VE,TUV,Tucupita,86487
VE,VLV,Valera,191167
BR,0,Buriti Alegre,9054
BR,BAZ,Barcelos,120391
BR,BAZ,Barcelos,27433
BR,LCB,Pontes e Lacerda,43538
BR,RBB,Borba,39292
BR,RBB,Borba,7333
BR,CAF,Carauari,27880
BR,CQS,Costa Marques,17031
BR,DMT,Diamantino,21180
BR,CQA,Canarana,26382
BR,GRP,Gurupi,76755
BR,0,Iaciara,12427
BR,CIZ,Coari,83078
BR,RVD,Rio Verde,176424
BR,AQM,Ariquemes,105896
BR,BCR,Boca do Acre,33498
BR,FBA,Fonte Boa,20742
BR,PIN,Parintins,111575
BR,PBQ,Pimenta Bueno,36881
BR,AAI,Arraias,10534
BR,STZ,Santa Terezinha,7397
BR,QHN,Taguatinga,15051
BR,VLP,Vila Rica,24392
BR,NOK,Nova Xavantina,20519
GY,GFO,Bartica,8532
GY,KTO,Kato,40728
GY,LTM,Lethem,3000
GY,USI,Mabaruma,2972
GY,MHA,Mahdia,79545
GY,MHA,Mahdia,
US,SYN,Stanton,38139
GY,QSX,New Amsterdam,46874
US,SZP,Santa Paula,30233
BB,BGI,Bridgetown,110000
BB,BGI,Bridgetown,14352
DM,DOM,Marigot,
MQ,FDF,Fort-de-France,253995
BL,SBH,Gustavia,
MA,TFY,Tarfaya,8027
GD,GND,Saint George's,4315
LK,THW,Trincomalee,99135
LK,TRR,Trincomalee,99135
PR,ARE,Arecibo,39176
PR,BQN,Aguadilla,10739
PR,FAJ,Fajardo,24950
PR,MAZ,Mayaguez,61361
PR,PSE,Ponce,113401
PR,NRR,Ceiba,5551
KN,SKB,Basseterre,13220
KN,NEV,Charlestown,8370
KN,NEV,Charlestown,7799
KN,NEV,Charlestown,5941
KN,NEV,Charlestown,5019
LC,SLU,Castries,70000
LC,SLU,Castries,6250
AW,AUA,Oranjestad,34980
AW,AUA,Oranjestad,1021
BQ,BON,Kralendijk,
CW,CUR,Willemstad,150000
EC,TNW,Tena,23307
AI,AXA,The Valley,
TR,OGU,Ordu,155117
TT,TAB,Scarborough,61749
TT,TAB,Scarborough,
TT,TAB,Scarborough,20146
TT,POS,Port of Spain,37074
VG,EIS,Road Town,
VG,VIJ,Spanish Town,131056
BR,BR-,Tucuma,33690
VC,SVD,Kingstown,25000
VC,SVD,Kingstown,25000
TZ,GIT,Geita,1536
UA,MXR,Myrhorod,40160
UA,KHU,Kremenchuk,220174
KZ,ALA,Almaty,1916822
KZ,KOV,Kokshetau,139063
KZ,DMB,Taraz,357795
KG,FRU,Bishkek,1053900
KG,OSS,Osh,281900
KZ,CIT,Shymkent,1028673
KZ,EKB,Ekibastuz,159760
KZ,SZI,Zaysan,17600
KZ,PWQ,Pavlodar,353930
KZ,PLX,Semey,350201
KZ,GUW,Atyrau,290700
AZ,LLK,Lankaran,51300
AZ,ZTU,Zaqatala,31300
PG,UBI,Buin,96614
AM,LWN,Gyumri,121976
AM,EVN,Yerevan,1075800
RU,BQJ,Batagay,4266
RU,ADH,Aldan,20595
RU,YKS,Yakutsk,311760
RU,NER,Neryungri,57009
RU,NYR,Nyurba,9786
RU,SUY,Suntar,9826
RU,ULK,Lensk,23479
RU,SYS,Saskylakh,2317
RU,SEK,Srednekolymsk,3489
RU,CYX,Cherskiy,3707
RU,IKS,Tiksi,5700
RU,ZKP,Zyryanka,3627
UG,OYG,Moyo,22434
GE,KUT,Kutaisi,147900
GE,BUS,Batumi,154600
GE,TBS,Tbilisi,1118035
RU,GDG,Magdagachi,11739
RU,TYD,Tynda,33061
RU,KHV,Khabarovsk,616242
RU,DYR,Anadyr,15604
RU,GDX,Magadan,92782
RU,PWE,Pevek,4053
RU,OHO,Okhotsk,5570
RU,OHH,Okha,20715
RU,UUS,Yuzhno-Sakhalinsk,194882
RU,KVR,Kavalerovo,18657
RU,VVO,Vladivostok,606589
RU,HTA,Chita,347088
RU,HTA,Chita,83881
RU,HTA,Chita,9542
RU,BTK,Bratsk,231602
RU,IKT,Irkutsk,623736
RU,ODO,Bodaybo,12316
RU,KCK,Kirensk,11139
UA,DOK,Donetsk,929063
UA,DOK,Donetsk,47770
UA,KRQ,Kramatorsk,159445
UA,MPW,Mariupol,449498
UA,SEV,Sievierodonetsk,150000
UA,VSG,Luhansk,417990
UA,KWG,Kryvyi Rih,629695
UA,UKS,Sevastopol,509992
UA,SIP,Simferopol,341799
UA,KHC,Kerch,149566
UA,HRK,Kharkiv,1446107
UA,PLV,Poltava,317847
UA,UMY,Sumy,265758
UA,CKC,Cherkasy,276360
UA,UCK,Lutsk,216505
UA,HMJ,Khmelnytskyi,274176
UA,IFO,Ivano-Frankivsk,236602
UA,LWO,Lviv,724314
UA,CWC,Chernivtsi,266550
UA,RWN,Rivne,246574
UA,RWN,Rivne,5505
UA,UDJ,Uzhhorod,114897
UA,KHE,Kherson,291428
UA,ODS,Odessa,155998
UA,ODS,Odessa,8036
UA,ODS,Odessa,5246
RU,CEE,Cherepovets,318856
RU,AMV,Amderma,282
RU,KSZ,Kotlas,61805
RU,LED,St. Petersburg,265351
RU,RVH,St. Petersburg,265351
RU,KVK,Apatity,55713
RU,MMK,Murmansk,298096
RU,NVR,Velikiy Novgorod,222594
RU,VLU,Velikiye Luki,91435
RU,PKV,Pskov,209840
RU,PES,Petrozavodsk,278551
RU,VGD,Vologda,313012
BY,BQT,Brest,340318
BY,BQT,Brest,139602
RU,KGD,Kaliningrad,475056
BY,GNA,Hrodna,356900
BY,MHP,Minsk,2009786
BY,MSQ,Minsk,2009786
RU,ABA,Abakan,181709
RU,BAX,Barnaul,633301
RU,RGK,Gorno-Altaysk,63214
RU,KEJ,Kemerovo,556920
RU,EIE,Yeniseysk,19920
RU,TGP,Bor,315351
RU,TGP,Bor,34159
RU,TGP,Bor,78063
RU,TGP,Bor,14309
RU,KJA,Krasnoyarsk,1083865
RU,ACS,Achinsk,105264
RU,KYZ,Kyzyl,116015
RU,OVB,Novosibirsk,1602915
RU,OMS,Omsk,1178391
RU,SWT,Strezhevoy,41541
RU,TOF,Tomsk,572740
RU,NOZ,Novokuznetsk,552105
RU,DKS,Dikson,1113
RU,HTG,Khatanga,4622
RU,IAA,Igarka,4975
RU,NSK,Norilsk,177428
RU,THX,Turukhansk,4774
BR,URB,Castilho,19873
RU,AAQ,Anapa,81447
RU,EIK,Yeysk,85760
RU,GDZ,Gelendzhik,77212
RU,KRR,Krasnodar,881476
RU,MCX,Makhachkala,592976
RU,NAL,Nalchik,265162
RU,OGZ,Beslan,37029
RU,IGT,Magas,10333
RU,STW,Stavropol,433577
RU,TGK,Taganrog,250287
RU,AER,Sochi,411524
RU,ASF,Astrakhan,532504
RU,ASF,Astrakhan,6313
RU,ESL,Elista,103132
RU,VOG,Volgograd,1015586
US,RTL,Spirit Lake,11530
US,BPA,Bethpage,17627
RU,CEK,Chelyabinsk,1202371
RU,MQF,Magnitogorsk,418241
RU,SLY,Salekhard,48507
RU,TQL,Tarko-Sale,21448
RU,HMA,Khanty-Mansiysk,98692
RU,NYA,Nyagan,58335
RU,URJ,Uray,40559
RU,IJK,Izhevsk,646277
RU,KVX,Kirov,501468
RU,KVX,Kirov,30520
RU,NYM,Nadym,44940
RU,NJC,Nizhnevartovsk,277668
RU,PEE,Perm,1048005
RU,NFG,Nefteyugansk,127255
RU,NOJ,Noyabrsk,106879
RU,SGC,Surgut,360590
RU,SVX,Yekaterinburg,1468833
RU,TOX,Tobolsk,98886
RU,TJM,Tyumen,744554
RU,KRO,Kurgan,309285
TM,BKN,Balkanabat,89785
TM,ASB,Ashgabat,19426
TM,MYP,Mary,208682
TJ,DYU,Dushanbe,778500
UZ,NMA,Namangan,626120
UZ,NCU,Nukus,319583
UZ,BHK,Bukhara,280187
UZ,KSQ,Khanabad,26803
UZ,SKD,Samarkand,546303
UZ,TAS,Tashkent,2497900
RU,KMW,Kostroma,277648
RU,BKA,Moscow,17693000
RU,BKA,Moscow,26145
RU,ZIA,Moscow,17693000
RU,ZIA,Moscow,26145
RU,DME,Moscow,17693000
RU,DME,Moscow,26145
RU,SVO,Moscow,17693000
RU,SVO,Moscow,26145
RU,OSF,Moscow,17693000
RU,OSF,Moscow,26145
RU,CKL,Moscow,17693000
RU,CKL,Moscow,26145
RU,VKO,Moscow,17693000
RU,VKO,Moscow,26145
RU,KLF,Kaluga,341892
RU,IWA,Ivanovo,406933
RU,RYB,Rybinsk,190429
RU,BZK,Bryansk,406553
RU,KLD,Tver,419363
RU,EGO,Belgorod,391135
RU,URS,Kursk,449063
RU,LPK,Lipetsk,510439
RU,VOZ,Voronezh,1047549
RU,OEL,Orel,311625
RU,TBW,Tambov,290365
RU,RZN,Ryazan,537622
RU,TYA,Tula,485221
RU,UCT,Ukhta,97087
RU,INA,Inta,25444
RU,PEX,Pechora,40653
RU,USK,Usinsk,38376
RU,VKT,Vorkuta,77314
RU,SCW,Syktyvkar,245313
RU,UUA,Bugulma,86085
RU,KZN,Kazan,1243500
RU,NBC,Nizhnekamsk,237250
RU,JOK,Yoshkar-Ola,266675
RU,CSY,Cheboksary,489498
RU,ZIX,Zhigansk,3399
RU,ULV,Ulyanovsk,624518
RU,ULY,Ulyanovsk,624518
RU,REN,Orenburg,564443
RU,OSW,Orsk,230414
RU,PEZ,Penza,523726
RU,SKX,Saransk,314789
RU,BWO,Balakovo,191260
RU,RTW,Saratov,845300
RU,BCX,Beloretsk,65477
RU,NEF,Neftekamsk,126805
RU,UFA,Ufa,1115560
RU,KUF,Samara,1169719
UY,RCH,Rocha,25422
IN,DIU,Diu,52074
IN,AMD,Ahmedabad,7717000
IN,AKD,Akola,425817
IN,IXU,Aurangabad,1371330
IN,IXU,Aurangabad,95929
IN,BOM,Mumbai,22186000
IN,PAB,Bilaspur,1625502
IN,PAB,Bilaspur,9620
IN,BHJ,Bhuj,289429
IN,IXG,Belgaum,488157
IN,BDQ,Vadodara,2065771
IN,BHO,Bhopal,1798218
IN,BHU,Bhavnagar,554978
IN,HBX,Hubli,890000
IN,IDR,Indore,1994397
IN,JGA,Jamnagar,479920
IN,HJR,Khajuraho,24481
IN,NDC,Nanded,623708
IN,ISK,Nasik,1486053
IN,PNQ,Pune,7948000
IN,PBD,Porbandar,234684
IN,RAJ,Rajkot,1335397
IN,RPR,Raipur,1010087
IN,RPR,Raipur,6280
IN,SSE,Solapur,951558
IN,UDR,Udaipur,451100
LK,ACJ,Anuradhapura,63208
LK,JAF,Jaffna,88138
LK,KCT,Galle,93118
KH,BBM,Battambang,130000
KH,KZC,Kampong Chhnang,41700
KH,KTI,Kratie,60000
KH,MWV,Sen Monorom,7500
KH,PNH,Phnom Penh,2129371
KH,REP,Siem Reap,147866
KH,TNX,Stung Treng,29665
VE,LAG,La Guaira,203520
VE,SFX,Ciudad Guayana,751331
IN,IXA,Agartala,522613
IN,RGH,Balurghat,153279
IN,SHL,Shillong,143229
IN,CCU,Kolkata,18698000
IN,RDP,Durgapur,566517
IN,RDP,Durgapur,5366
IN,GOP,Gorakhpur,673446
IN,GAU,Guwahati,1116267
IN,IMF,Imphal,264986
IN,IXW,Jamshedpur,1558000
IN,JRH,Jorhat,69033
IN,IXS,Silchar,152393
IN,AJL,Aizawl,293416
IN,DIB,Dibrugarh,154019
IN,PAT,Patna,1684222
IN,IXR,Ranchi,1073440
BD,CLA,Comilla,296010
BD,RJH,Rajshahi,448087
BD,SPD,Saidpur,232209
BD,ZYL,Sylhet,479837
BD,DAC,Dhaka,16839000
HK,HKG,Hong Kong,7398000
HK,HKG,Hong Kong,7398000
HK,HHP,Hong Kong,7398000
IN,IXD,Allahabad,5954391
IN,ATQ,Amritsar,1132383
IN,BKB,Bikaner,529007
IN,VNS,Varanasi,1198491
IN,BEK,Bareilly,1000000
IN,IXC,Chandigarh,1026459
IN,DEL,New Delhi,249998
IN,GWL,Gwalior,1069276
IN,JDH,Jodhpur,1033918
IN,JAI,Jaipur,3073350
IN,JAI,Jaipur,10259
IN,IXJ,Jammu,502197
IN,KQH,Ajmer,542321
IN,KTU,Kota,1001694
IN,KTU,Kota,42523
IN,KTU,Kota,16237
IN,IXL,Leh,30870
IN,LKO,Lucknow,3382000
IN,IXP,Pathankot,155909
IN,SXR,Srinagar,1180570
LA,THK,Thakhek,70000
LA,VTE,Vientiane,948487
MO,MFM,Macau,568700
MO,MFM,Macau,28954
VN,VDH,Dong Hoi,160325
NP,BGL,Baglung,29360
NP,BHR,Bharatpur,252342
NP,BHR,Bharatpur,143836
NP,BDP,Bhadrapur,6571
NP,JUM,Jumla,9073
NP,JKR,Janakpur,97776
NP,KTM,Kathmandu,975453
NP,PKR,Pokhara,353841
NP,RHP,Ramechhap,15000
NP,BIR,Biratnagar,242548
IN,LTU,Latur,374394
IN,BEP,Bellary,445388
IN,BLR,Bangalore,13999000
IN,CJB,Coimbatore,959823
IN,COK,Kochi,677381
IN,COK,Kochi,325560
IN,COK,Kochi,6684
IN,CCJ,Calicut,431560
IN,IXM,Madurai,1561129
IN,IXE,Mangalore,623841
IN,MAA,Chennai,11564000
IN,MYQ,Mysore,1014227
IN,IXZ,Port Blair,100608
IN,RJA,Rajahmundry,341831
IN,TIR,Tirupati,3165
IN,TRV,Thiruvananthapuram,743691
IN,WGC,Warangal,704570
BT,BUT,Jakar,
BT,PBH,Paro,15000
MV,GAN,Gan,5565
MV,DDD,Kudahuvadhoo,
TH,DMK,Bangkok,17573000
TH,BKK,Bangkok,17573000
TH,KDT,Nakhon Pathom,78780
TH,UTP,Rayong,61902
TH,CNX,Chiang Mai,132634
TH,PYY,Mae Hong Son,6526
TH,CEI,Chiang Rai,70610
TH,HHQ,Hua Hin,59369
TH,UTR,Uttaradit,33930
TH,URT,Surat Thani,130703
TH,NST,Nakhon Si Thammarat,106322
TH,KBV,Krabi,30499
TH,HKT,Phuket,77610
TH,HDY,Hat Yai,159130
TH,UTH,Udon Thani,130274
TH,PXR,Surin,39728
TH,KKC,Khon Kaen,115928
TH,UBP,Ubon Ratchathani,79023
VN,BMV,Buon Ma Thuot,340000
VN,HPH,Haiphong,2103500
VN,CXR,Nha Trang,392279
VN,NHA,Nha Trang,392279
VN,VCA,Can Tho,1237300
VN,DIN,Dien Bien Phu,
VN,DLI,Da Lat,
VN,DAD,Da Nang,
VN,HAN,Hanoi,8246600
VN,HUI,Hue,652572
VN,PXU,Pleiku,146073
VN,PHH,Phan Thiet,205333
VN,VKG,Rach Gia,250660
VN,TBB,Tuy Hoa,242840
VN,SGN,Ho Chi Minh City,13954000
VN,VII,Vinh,490000
VN,VTG,Vung Tau,327000
MM,TVY,Dawei,139900
MM,KET,Kengtung,75865
MM,KYP,Kyaukpyu,4261
MM,LIW,Loikaw,11000
MM,MDL,Mandalay,1225546
MM,MYT,Myitkyina,243031
MM,MNU,Mawlamyine,2
MM,MWQ,Magway,125973
MM,NMT,Namtu,48591
MM,BSX,Pathein,237089
MM,AKY,Sittwe,181000
MM,XYE,Ye,50798
PG,WAB,Wabag,3958
ID,LOP,Mataram,408900
ID,BXD,Bade,172065
ID,SRI,Samarinda,753370
ID,AMQ,Ambon,372249
ID,SUB,Surabaya,2885555
ID,TTR,Makale,9960
MY,BTU,Bintulu,114058
MY,KCH,Kuching,325132
MY,MYY,Miri,234541
MY,SBW,Sibu,247995
MY,LDU,Lahad Datu,199830
MY,BKI,Kota Kinabalu,452058
MY,LBU,Labuan,
MY,SDK,Sandakan,396290
MY,TWU,Tawau,113809
BN,BWN,Bandar Seri Begawan,50000
US,WEA,Weatherford,46268
US,WEA,Weatherford,12017
AU,WHL,Welshpool,6664
ID,BTJ,Banda Aceh,235305
MY,TPG,Taiping,407594
MY,TPG,Taiping,237095
MY,BWH,Butterworth,821652
MY,KUA,Kuantan,607778
MY,IPH,Ipoh,866772
MY,JHB,Johor Bahru,497097
MY,KUL,Kuala Lumpur,8639000
MY,TGG,Kuala Terengganu,255109
TL,UAI,Suai,
TL,DIL,Dili,222323
TL,BCH,Baucau,14961
TL,MPT,Maliana,15800
TL,VIQ,Viqueque,6078
SG,SIN,Singapore,5271000
BR,XIG,Xinguara,40573
PH,XMA,Maramag,108293
RU,LNX,Smolensk,329853
VN,XVL,Vinh Long,103314
AU,ARM,Armidale,23352
AU,ACF,Brisbane,2360241
AU,BNE,Brisbane,2360241
AU,BCI,Barcaldine,1422
AU,ASP,Alice Springs,23726
AU,OOL,Gold Coast,638090
AU,CNS,Cairns,146778
AU,CTL,Charleville,3335
AU,BHQ,Broken Hill,17814
AU,ISA,Mount Isa,118
AU,MKY,Mackay,3659
AU,BNK,Ballina,8655
AU,PPP,Proserpine,3562
AU,ROK,Rockhampton,1953
AU,BME,Broome,4042
AU,TSV,Townsville,178649
AU,BDB,Bundaberg,70540
AU,WEI,Weipa,3291
AU,WTB,Toowoomba,135631
AU,TWB,Toowoomba,135631
AU,CVQ,Carnarvon,5785
AU,CVQ,Carnarvon,208
AU,CNJ,Cloncurry,2719
AU,CIE,Collie,7587
AU,OOM,Cooma,6681
AU,DNQ,Deniliquin,7862
AU,DPO,Devonport,23046
AU,EMD,Emerald,14356
AU,EMD,Emerald,5778
AU,EPR,Esperance,2144
AU,FRB,Forbes,8432
AU,GLT,Gladstone,33418
AU,GLT,Gladstone,27489
AU,GLT,Gladstone,12324
AU,GFF,Griffith,18196
AU,GFF,Griffith,16060
AU,HVB,Hervey Bay,52073
AU,HLL,Hillside,21928
AU,HLL,Hillside,7933
AU,IVR,Inverell,11660
AU,KAX,Kalbarri,1557
AU,LNO,Leonora,781
AU,LTP,Lyndhurst,22298
AU,LTP,Lyndhurst,13366
AU,LSY,Lismore,3579
AU,LRE,Longreach,2970
AU,TGN,Morwell,13771
AU,ABX,Albury,4804
AU,DGE,Mudgee,9830
AU,MIM,Merimbula,3544
AU,MQL,Mildura,32738
AU,LST,Launceston,106153
AU,MRZ,Moree,9311
AU,MOV,Moranbah,8735
AU,MBH,Maryborough,15406
AU,MBH,Maryborough,7921
AU,NAA,Narrabri,7606
AU,NBH,Nambucca Heads,6327
AU,NMP,Basalt,9193
AU,NRG,Narrogin,4274
AU,ZNE,Newman,11784
AU,ZNE,Newman,7238
AU,OAG,Orange,138669
AU,OAG,Orange,38097
AU,OAG,Orange,28922
